5.802609	5.831709	5.8030086	5.734009	5.716109	5.6711087	5.785609	5.9094086	5.801809	5.871709	5.9133086	5.8881087	5.9396086	5.824309	5.805409	5.9628086	6.026509	6.083809	6.2356086	6.3572087	6.460609
5.558609	5.585509	5.5741086	5.4312086	5.3803086	5.296209	5.3880086	5.524109	5.4993086	5.507009	5.4828086	5.3505087	5.4140086	5.476009	5.4491086	5.3957086	5.3891087	5.4754086	5.5591087	5.555309	5.626209
5.816909	5.937309	5.8133087	5.7314086	5.8565087	5.9333086	5.880209	5.7845087	5.717609	5.8147087	5.7132087	5.658909	5.7507086	5.770509	5.787009	5.7258086	5.624809	5.7089086	5.708409	5.8280087	5.733309
5.961209	6.0903087	6.160409	6.1374087	6.0499086	6.037509	6.0099087	6.035609	5.982709	6.050709	6.032209	5.953209	5.8578086	6.154309	6.155809	5.929709	5.683809	5.6142087	5.707009	5.699609	5.724209
6.3652086	6.473109	6.605909	6.6145086	6.6079087	6.597509	6.6099086	6.582809	6.4506087	6.356909	6.1226087	5.982309	5.890609	5.758709	5.8122087	5.984109	6.058509	5.9534087	5.908309	6.0063086	5.898809
6.9453087	7.0366087	7.2905087	7.109109	7.172909	7.037009	7.003409	6.998109	7.2676086	7.1103086	7.047609	6.954909	7.026509	6.978509	6.9411087	7.157609	7.053309	7.0467086	7.047609	6.9990087	6.922909
6.319409	6.4604087	6.486809	6.372009	6.350309	6.2448087	6.3751087	6.4608088	6.483809	6.511509	6.4287086	6.602009	6.6236086	6.5436087	6.557409	6.5826087	6.564909	6.542709	6.5629086	6.4629087	6.5439086
6.889009	6.9183087	6.851709	6.888609	6.842909	6.796609	6.719609	6.6103086	6.5819087	6.6627088	6.485509	6.626009	6.561009	6.6655087	6.465109	6.483009	6.390709	6.244209	6.408909	6.2283087	6.3620086
6.9386086	6.949309	6.931709	6.7802086	6.687309	6.6155086	6.4038086	6.220809	6.167409	6.1493087	6.1145086	6.237209	6.3125086	6.3852086	6.4800086	6.643909	6.668809	6.530509	6.5846086	6.556509	6.447309
7.2094088	7.296609	7.251309	7.462409	7.387909	7.478409	7.514009	7.5218086	7.474909	7.5085087	7.503309	7.590209	7.576509	7.496809	7.762109	7.642009	7.6089087	7.5664086	7.384109	7.560709	7.8181086
7.0036087	6.978909	7.033509	7.218009	7.3294086	7.2778087	7.1787086	7.1963086	7.2167087	7.1900086	7.293409	7.181509	7.1233087	7.0408087	7.0447087	7.113709	6.896009	6.817209	6.779809	6.709109	6.849509
7.0036087	6.906509	7.1395087	7.2469087	7.2946086	7.245409	7.2774086	7.185609	7.1552086	6.9794087	7.091509	6.986909	6.9232087	6.7248087	6.721509	6.936409	7.026509	7.0412087	7.057509	6.889909	6.8740087
7.772309	7.682509	7.784309	7.8298087	7.8477087	7.9186087	7.823609	8.014209	7.9822087	7.8428087	7.9751086	7.9453087	7.880909	8.145209	8.185009	8.2619095	8.360109	8.316409	8.238209	8.404409	8.191609
7.7725086	7.735909	7.7026086	7.594409	7.5001087	7.8101087	7.8441086	7.7195086	7.6338086	7.583709	7.7384086	7.757909	7.7465086	7.7325087	7.783509	7.796209	7.7732086	7.690109	7.7286086	7.762509	7.731909
8.96641	9.068309	9.000409	8.915509	8.933009	8.890009	8.931409	8.92701	9.08791	8.997809	8.892509	8.935609	9.064209	9.022409	9.083209	9.1917095	9.312709	9.36241	9.435209	9.566909	9.436509
8.307209	8.289809	8.176009	8.233509	8.199309	8.202509	7.949709	7.983009	8.093009	7.8344088	7.718009	7.7876086	7.633709	7.4723086	7.4993086	7.335909	7.3670087	7.3688087	7.377709	7.178309	7.2005086
8.059609	8.163709	8.260009	8.212009	8.076509	8.054009	8.074909	8.085909	8.329009	8.6039095	8.586909	8.77961	8.688709	8.787409	8.759009	8.642209	8.808109	8.892909	9.002009	8.88211	8.942909
8.040409	7.978809	7.9671087	7.948209	7.9105086	7.866809	7.7848086	7.779109	7.7638087	7.7420087	7.636809	7.569709	7.770509	7.8428087	7.859709	7.833409	7.8073087	8.028209	8.120509	8.287209	8.182609
8.486409	8.778009	8.817109	8.690909	8.632909	8.69531	8.64751	8.51971	8.596409	8.770309	8.914209	8.95381	8.866309	9.153509	9.06541	9.003709	9.010009	8.962409	9.076409	9.303109	9.288909
9.883009	9.90451	9.858009	9.941209	9.876309	9.917309	9.855709	9.627609	9.98181	9.947709	9.862609	9.714409	9.67291	9.569709	9.5049095	9.392509	9.5976095	9.844509	9.790409	9.858609	9.905109
9.17841	9.137509	9.15031	9.139509	9.168009	9.288409	9.268609	9.303709	9.301509	9.159309	9.145709	9.282809	9.328209	9.307309	9.231209	9.296009	9.430209	9.595409	9.45371	9.481209	9.491309
9.41651	9.393709	9.24801	9.168109	9.218609	9.199309	9.123209	9.11031	9.355609	9.29081	9.349409	9.462409	9.502609	9.380809	9.111309	9.114309	9.11111	9.075309	9.05631	8.996709	9.122809
9.966509	9.904109	9.855609	9.87291	9.907609	9.68261	9.848609	9.758609	9.791309	9.545509	9.400909	9.47481	9.415909	9.65661	9.668109	9.4508095	9.36251	9.383009	9.300209	9.443309	9.583309
9.71991	9.80631	9.943009	9.95301	9.864709	9.969309	9.79721	9.76621	9.598209	9.690709	9.592609	9.450509	9.48401	9.43891	9.365709	9.307509	9.362709	9.43261	9.30281	9.423809	9.39831
