5.4947248	5.4796247	5.4624248	5.5187244	5.4767246	5.5046244	5.4242244	5.3947244	5.456125	5.3784246	5.6158247	5.5489244	5.5134244	5.4552245	5.3818245	5.4146247	5.4653244	5.6077247	5.6605244	5.7338247	5.735625
5.3042245	5.3042245	5.4973245	5.7201247	5.5469246	5.608525	5.5104246	5.3858247	5.341325	5.2319245	5.2817245	5.2691245	5.2677245	5.1913247	5.2422247	5.0635247	5.0609245	4.9660244	4.8856244	4.833925	4.7494245
5.4947248	5.5599246	5.5101247	5.6252246	5.4637246	5.3912244	5.4327245	5.5430245	5.5192246	5.4565244	5.4472246	5.291825	5.4632244	5.5441246	5.7004247	5.7701244	5.7426248	5.8154244	5.8998246	5.7891245	5.8953247
6.6617246	6.5594244	6.3869247	6.2048244	6.3096247	6.262325	6.239825	6.0703244	6.265825	6.0437245	6.1311245	6.1801248	6.115525	6.0665245	5.8992248	5.6294246	5.4516244	5.2668247	5.1685247	5.1434245	5.0807247
6.6159244	6.6058245	6.5264244	6.3931246	6.3788247	6.2229247	6.1641245	6.1316247	6.0770245	5.9501247	6.1186247	6.248625	6.2773247	6.1987247	6.1890244	6.1374245	6.1280246	6.3825245	6.509525	6.578325	6.5977244
6.8604245	6.9572244	7.0521245	7.1170244	7.2175245	7.3216248	7.3207245	7.1801248	7.020725	7.0543246	7.2094245	7.2399244	6.9880247	6.9738245	7.0470247	6.9602246	7.0891247	6.9734244	7.0910244	7.0380244	6.9523244
6.361325	6.3896246	6.3643246	6.2898245	6.2839246	6.4737244	6.4383245	6.4954247	6.5972247	6.6006246	6.6604247	6.678725	6.8875246	6.8043246	6.7799244	6.7806244	6.7344246	6.8246245	6.8724246	6.8150244	6.8075247
6.6741247	6.780225	6.7271247	6.868725	6.7120247	6.7683244	6.6259246	6.4771247	6.4036245	6.3556247	6.2117248	6.1769247	6.0648246	6.0098248	6.0479245	6.0599246	5.9748244	6.0919247	5.9847245	5.9053245	5.794625
7.2983246	7.4366245	7.4193244	7.366925	7.3071246	7.1857247	7.1393247	7.1578245	7.1971245	7.1518245	7.1033244	6.9886246	6.9394245	6.9461246	6.8994246	6.9757247	6.8519244	6.7892246	6.6646247	6.6814246	6.7303247
7.7773247	7.8734245	7.8683248	7.9072247	8.045224	8.245725	8.323725	8.411525	8.402225	8.356924	8.325924	8.314724	8.3509245	8.359425	8.265024	8.161824	8.210824	8.089424	8.124024	8.2596245	8.321824
7.9668245	8.136024	8.124624	8.238324	8.151025	8.124325	8.040424	8.086425	8.089025	8.2519245	8.401025	8.389524	8.479424	8.455124	8.380224	8.237624	8.147624	8.118424	8.157524	8.285224	8.318324
7.8948245	7.9674244	7.9344244	7.7629247	7.6855245	7.732825	7.676625	7.6563244	7.6692247	7.6010246	7.6341248	7.7043247	7.737725	7.7688246	7.8120246	7.9072247	8.013624	8.038824	7.9151244	7.9722247	7.9390244
7.8948245	8.139625	7.9629245	8.0960245	7.993025	7.9675245	7.882725	8.030524	7.9953246	8.188825	8.153625	8.021924	7.9407244	8.105524	8.102824	8.225024	8.112024	7.956825	7.7607245	7.8437247	7.8814244
8.762124	8.874825	8.753424	8.653424	8.418724	8.435425	8.440524	8.356124	8.4085245	8.462324	8.417825	8.569224	8.629224	8.564124	8.583624	8.5321245	8.504224	8.481124	8.470924	8.408725	8.207424
8.783824	8.622224	8.684124	8.646424	8.507824	8.5068245	8.663324	8.681124	8.653524	8.672224	8.829424	8.859924	8.825624	8.742125	8.765924	8.859524	8.791924	8.777225	8.844824	8.862524	8.918424
8.713524	8.702424	8.7547245	8.665324	8.686424	8.5019245	8.520225	8.486424	8.543824	8.699424	8.786824	8.797124	8.896924	8.919624	9.053424	9.098624	9.092424	9.105824	9.137424	9.160824	9.140024
8.576224	8.547524	8.450825	8.354824	8.440724	8.450125	8.439625	8.550124	8.5939245	8.589524	8.431125	8.558624	8.756624	8.845724	8.854724	8.740824	8.796225	8.760524	8.752024	8.615424	8.701524
8.762124	8.638924	8.775924	8.811724	8.714424	8.733824	8.728924	8.667124	8.830824	8.827424	8.890624	8.911024	8.878124	9.078424	9.120124	9.202825	9.123024	9.083924	9.151924	9.196324	9.1304245
9.290124	9.163924	9.173424	9.154424	9.244024	9.357624	9.374724	9.319824	9.322724	9.235924	9.398324	9.274724	9.169924	9.265824	9.375924	9.4422245	9.363625	9.391424	9.358924	9.413324	9.335024
9.241124	9.184525	9.273224	9.338824	9.238024	9.070524	9.155924	9.378424	9.350724	9.2554245	9.295724	9.361224	9.459125	9.194524	9.251324	9.322924	9.380924	9.391424	9.281724	9.298325	9.295824
9.377124	9.303124	9.167124	9.144124	9.188124	9.1662245	9.183924	9.175124	9.263324	9.544424	9.387124	9.290124	9.232524	9.113024	9.249024	9.392224	9.582025	9.261824	9.329324	9.432524	9.492524
9.551224	9.5096245	9.4738245	9.268724	9.249624	9.143825	9.234924	9.278324	9.301125	9.139724	9.109724	9.041524	9.020324	9.131624	9.282524	9.386424	9.152324	9.129124	9.180424	9.325324	9.361124
9.353524	9.304124	9.267724	9.430224	9.514724	9.473324	9.658624	9.685424	9.867524	9.979424	9.918124	9.926424	9.983725	9.877024	9.804924	9.7582245	9.654024	9.596224	9.545224	9.603124	9.589424
